version,route,date,qty,volume,country,lane_type
v_prior,Nice-Rome,2026-04-02,1240,1860.0,France,Road
v_current,Nice-Rome,2026-04-02,1254,1881.0,France,Road
v_prior,Nice-Rome,2026-04-03,537,805.5,France,Road
v_current,Nice-Rome,2026-04-03,514,771.0,France,Road
v_prior,Nice-Rome,2026-04-04,3207,4810.5,France,Road
v_current,Nice-Rome,2026-04-04,3304,4956.0,France,Road
v_prior,Nice-Rome,2026-04-05,1980,2970.0,France,Road
v_current,Nice-Rome,2026-04-05,2063,3094.5,France,Road
v_prior,Nice-Rome,2026-04-06,1067,1600.5,France,Road
v_current,Nice-Rome,2026-04-06,1015,1522.5,France,Road
v_prior,Nice-Rome,2026-04-07,3490,5235.0,France,Road
v_current,Nice-Rome,2026-04-07,3506,5259.0,France,Road
v_prior,Marseille-Frankfurt,2026-04-01,2849,4273.5,France,Road
v_current,Marseille-Frankfurt,2026-04-01,2832,4248.0,France,Road
v_prior,Marseille-Frankfurt,2026-04-02,333,499.5,France,Road
v_current,Marseille-Frankfurt,2026-04-02,317,475.5,France,Road
v_prior,Marseille-Frankfurt,2026-04-03,2470,3705.0,France,Road
v_current,Marseille-Frankfurt,2026-04-03,2369,3553.5,France,Road
v_prior,Marseille-Frankfurt,2026-04-04,1773,2659.5,France,Road
v_current,Marseille-Frankfurt,2026-04-04,1757,2635.5,France,Road
v_prior,Marseille-Frankfurt,2026-04-05,1059,1588.5,France,Road
v_current,Marseille-Frankfurt,2026-04-05,1006,1509.0,France,Road
v_prior,Marseille-Frankfurt,2026-04-06,1989,2983.5,France,Road
v_current,Marseille-Frankfurt,2026-04-06,2016,3024.0,France,Road
v_prior,Marseille-Frankfurt,2026-04-07,844,1266.0,France,Road
v_current,Marseille-Frankfurt,2026-04-07,835,1252.5,France,Road
v_prior,Lyon-Lodz,2026-04-01,1222,1833.0,France,Road
v_current,Lyon-Lodz,2026-04-01,1259,1888.5,France,Road
v_prior,Lyon-Lodz,2026-04-02,2361,3541.5,France,Road
v_current,Lyon-Lodz,2026-04-02,2316,3474.0,France,Road
v_prior,Lyon-Lodz,2026-04-03,1622,2433.0,France,Road
v_current,Lyon-Lodz,2026-04-03,1658,2487.0,France,Road
v_prior,Lyon-Lodz,2026-04-04,2631,3946.5,France,Road
v_current,Lyon-Lodz,2026-04-04,2672,4008.0,France,Road
v_prior,Lyon-Lodz,2026-04-05,3019,4528.5,France,Road
v_current,Lyon-Lodz,2026-04-05,3151,4726.5,France,Road
v_prior,Lyon-Lodz,2026-04-06,707,1060.5,France,Road
v_current,Lyon-Lodz,2026-04-06,735,1102.5,France,Road
v_prior,Lyon-Lodz,2026-04-07,498,747.0,France,Road
v_current,Lyon-Lodz,2026-04-07,476,714.0,France,Road
v_prior,Berlin-Manchester,2026-04-01,1279,1918.5,Germany,Sea
v_current,Berlin-Manchester,2026-04-01,1335,2002.5,Germany,Sea
v_prior,Berlin-Manchester,2026-04-02,3009,4513.5,Germany,Sea
v_current,Berlin-Manchester,2026-04-02,2891,4336.5,Germany,Sea
v_prior,Berlin-Manchester,2026-04-03,1129,1693.5,Germany,Sea
v_current,Berlin-Manchester,2026-04-03,1173,1759.5,Germany,Sea
v_prior,Berlin-Manchester,2026-04-04,3252,4878.0,Germany,Sea
v_current,Berlin-Manchester,2026-04-04,3146,4719.0,Germany,Sea
v_prior,Berlin-Manchester,2026-04-05,2610,3915.0,Germany,Sea
v_current,Berlin-Manchester,2026-04-05,2587,3880.5,Germany,Sea
v_prior,Berlin-Manchester,2026-04-06,353,529.5,Germany,Sea
v_current,Berlin-Manchester,2026-04-06,354,531.0,Germany,Sea
v_prior,Berlin-Manchester,2026-04-07,3416,5124.0,Germany,Sea
v_current,Berlin-Manchester,2026-04-07,3464,5196.0,Germany,Sea
v_prior,Cologne-Glasgow,2026-04-01,335,502.5,Germany,Road
v_current,Cologne-Glasgow,2026-04-01,333,499.5,Germany,Road
v_prior,Cologne-Glasgow,2026-04-02,428,642.0,Germany,Road
v_current,Cologne-Glasgow,2026-04-02,407,610.5,Germany,Road
v_prior,Cologne-Glasgow,2026-04-03,930,1395.0,Germany,Road
v_current,Cologne-Glasgow,2026-04-03,902,1353.0,Germany,Road
v_prior,Cologne-Glasgow,2026-04-04,626,939.0,Germany,Road
v_current,Cologne-Glasgow,2026-04-04,625,937.5,Germany,Road
v_prior,Cologne-Glasgow,2026-04-05,1200,1800.0,Germany,Road
v_current,Cologne-Glasgow,2026-04-05,1197,1795.5,Germany,Road
v_prior,Cologne-Glasgow,2026-04-06,924,1386.0,Germany,Road
v_current,Cologne-Glasgow,2026-04-06,944,1416.0,Germany,Road
v_prior,Cologne-Glasgow,2026-04-07,1424,2136.0,Germany,Road
v_current,Cologne-Glasgow,2026-04-07,1373,2059.5,Germany,Road
v_prior,The Hague-Frankfurt,2026-04-01,1671,2506.5,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-01,1702,2553.0,Netherlands,Rail
v_prior,The Hague-Frankfurt,2026-04-02,3195,4792.5,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-02,3116,4674.0,Netherlands,Rail
v_prior,The Hague-Frankfurt,2026-04-03,3340,5010.0,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-03,3403,5104.5,Netherlands,Rail
v_prior,The Hague-Frankfurt,2026-04-04,645,967.5,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-04,640,960.0,Netherlands,Rail
v_prior,The Hague-Frankfurt,2026-04-05,2752,4128.0,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-05,2826,4239.0,Netherlands,Rail
v_prior,The Hague-Frankfurt,2026-04-06,3084,4626.0,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-06,3012,4518.0,Netherlands,Rail
v_prior,The Hague-Frankfurt,2026-04-07,2511,3766.5,Netherlands,Rail
v_current,The Hague-Frankfurt,2026-04-07,2614,3921.0,Netherlands,Rail
v_prior,Frankfurt-Rotterdam,2026-04-01,2571,3856.5,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-01,2596,3894.0,Germany,Sea
v_prior,Frankfurt-Rotterdam,2026-04-02,1060,1590.0,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-02,1108,1662.0,Germany,Sea
v_prior,Frankfurt-Rotterdam,2026-04-03,3184,4776.0,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-03,3029,4543.5,Germany,Sea
v_prior,Frankfurt-Rotterdam,2026-04-04,223,334.5,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-04,219,328.5,Germany,Sea
v_prior,Frankfurt-Rotterdam,2026-04-05,2705,4057.5,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-05,2787,4180.5,Germany,Sea
v_prior,Frankfurt-Rotterdam,2026-04-06,141,211.5,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-06,139,208.5,Germany,Sea
v_prior,Frankfurt-Rotterdam,2026-04-07,2947,4420.5,Germany,Sea
v_current,Frankfurt-Rotterdam,2026-04-07,2952,4428.0,Germany,Sea
v_prior,Madrid-Amsterdam,2026-04-01,3102,4653.0,Spain,Road
v_current,Madrid-Amsterdam,2026-04-01,3070,4605.0,Spain,Road
v_prior,Madrid-Amsterdam,2026-04-02,2536,3804.0,Spain,Road
v_current,Madrid-Amsterdam,2026-04-02,2490,3735.0,Spain,Road
v_prior,Madrid-Amsterdam,2026-04-03,820,1230.0,Spain,Road
v_current,Madrid-Amsterdam,2026-04-03,835,1252.5,Spain,Road
v_prior,Madrid-Amsterdam,2026-04-04,1160,1740.0,Spain,Road
v_current,Madrid-Amsterdam,2026-04-04,1168,1752.0,Spain,Road
v_prior,Madrid-Amsterdam,2026-04-05,2262,3393.0,Spain,Road
v_current,Madrid-Amsterdam,2026-04-05,2203,3304.5,Spain,Road
v_prior,Madrid-Amsterdam,2026-04-06,150,225.0,Spain,Road
v_current,Madrid-Amsterdam,2026-04-06,146,219.0,Spain,Road
v_prior,Madrid-Amsterdam,2026-04-07,93,139.5,Spain,Road
v_current,Madrid-Amsterdam,2026-04-07,95,142.5,Spain,Road
v_prior,Seville-Eindhoven,2026-04-01,2838,4257.0,Spain,Road
v_current,Seville-Eindhoven,2026-04-01,2938,4407.0,Spain,Road
v_prior,Seville-Eindhoven,2026-04-02,2925,4387.5,Spain,Road
v_current,Seville-Eindhoven,2026-04-02,2954,4431.0,Spain,Road
v_prior,Seville-Eindhoven,2026-04-03,978,1467.0,Spain,Road
v_current,Seville-Eindhoven,2026-04-03,995,1492.5,Spain,Road
v_prior,Seville-Eindhoven,2026-04-04,1676,2514.0,Spain,Road
v_current,Seville-Eindhoven,2026-04-04,1721,2581.5,Spain,Road
v_prior,Seville-Eindhoven,2026-04-05,1238,1857.0,Spain,Road
v_current,Seville-Eindhoven,2026-04-05,1199,1798.5,Spain,Road
v_prior,Seville-Eindhoven,2026-04-06,3453,5179.5,Spain,Road
v_current,Seville-Eindhoven,2026-04-06,3427,5140.5,Spain,Road
v_prior,Seville-Eindhoven,2026-04-07,136,204.0,Spain,Road
v_current,Seville-Eindhoven,2026-04-07,142,213.0,Spain,Road
v_prior,Stuttgart-Malaga,2026-04-01,2431,3646.5,Germany,Air
v_current,Stuttgart-Malaga,2026-04-01,2429,3643.5,Germany,Air
v_prior,Stuttgart-Malaga,2026-04-02,265,397.5,Germany,Air
v_current,Stuttgart-Malaga,2026-04-02,260,390.0,Germany,Air
v_prior,Stuttgart-Malaga,2026-04-03,619,928.5,Germany,Air
v_current,Stuttgart-Malaga,2026-04-03,605,907.5,Germany,Air
v_prior,Stuttgart-Malaga,2026-04-04,3116,4674.0,Germany,Air
v_current,Stuttgart-Malaga,2026-04-04,3114,4671.0,Germany,Air
v_prior,Stuttgart-Malaga,2026-04-05,1530,2295.0,Germany,Air
v_current,Stuttgart-Malaga,2026-04-05,1584,2376.0,Germany,Air
v_prior,Stuttgart-Malaga,2026-04-06,778,1167.0,Germany,Air
v_current,Stuttgart-Malaga,2026-04-06,790,1185.0,Germany,Air
v_prior,Stuttgart-Malaga,2026-04-07,3175,4762.5,Germany,Air
v_current,Stuttgart-Malaga,2026-04-07,3085,4627.5,Germany,Air
v_prior,Manchester-Marseille,2026-04-01,999,1498.5,UK,Rail
v_current,Manchester-Marseille,2026-04-01,1042,1563.0,UK,Rail
v_prior,Manchester-Marseille,2026-04-02,3200,4800.0,UK,Rail
v_current,Manchester-Marseille,2026-04-02,3122,4683.0,UK,Rail
v_prior,Manchester-Marseille,2026-04-03,1749,2623.5,UK,Rail
v_current,Manchester-Marseille,2026-04-03,1703,2554.5,UK,Rail
v_prior,Manchester-Marseille,2026-04-04,1427,2140.5,UK,Rail
v_current,Manchester-Marseille,2026-04-04,1461,2191.5,UK,Rail
v_prior,Manchester-Marseille,2026-04-05,326,489.0,UK,Rail
v_current,Manchester-Marseille,2026-04-05,326,489.0,UK,Rail
v_prior,Manchester-Marseille,2026-04-06,2851,4276.5,UK,Rail
v_current,Manchester-Marseille,2026-04-06,2993,4489.5,UK,Rail
v_prior,Manchester-Marseille,2026-04-07,902,1353.0,UK,Rail
v_current,Manchester-Marseille,2026-04-07,918,1377.0,UK,Rail
v_prior,Zaragoza-Liverpool,2026-04-01,2022,3033.0,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-01,2108,3162.0,Spain,Road
v_prior,Zaragoza-Liverpool,2026-04-02,1985,2977.5,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-02,1958,2937.0,Spain,Road
v_prior,Zaragoza-Liverpool,2026-04-03,499,748.5,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-03,519,778.5,Spain,Road
v_prior,Zaragoza-Liverpool,2026-04-04,1078,1617.0,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-04,1069,1603.5,Spain,Road
v_prior,Zaragoza-Liverpool,2026-04-05,3420,5130.0,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-05,3371,5056.5,Spain,Road
v_prior,Zaragoza-Liverpool,2026-04-06,2915,4372.5,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-06,2801,4201.5,Spain,Road
v_prior,Zaragoza-Liverpool,2026-04-07,3354,5031.0,Spain,Road
v_current,Zaragoza-Liverpool,2026-04-07,3313,4969.5,Spain,Road
v_prior,Palermo-Krakow,2026-04-01,1709,2563.5,Italy,Air
v_current,Palermo-Krakow,2026-04-01,1692,2538.0,Italy,Air
v_prior,Palermo-Krakow,2026-04-02,2835,4252.5,Italy,Air
v_current,Palermo-Krakow,2026-04-02,2871,4306.5,Italy,Air
v_prior,Palermo-Krakow,2026-04-03,3388,5082.0,Italy,Air
v_current,Palermo-Krakow,2026-04-03,3286,4929.0,Italy,Air
v_prior,Palermo-Krakow,2026-04-04,958,1437.0,Italy,Air
v_current,Palermo-Krakow,2026-04-04,996,1494.0,Italy,Air
v_prior,Palermo-Krakow,2026-04-05,553,829.5,Italy,Air
v_current,Palermo-Krakow,2026-04-05,567,850.5,Italy,Air
v_prior,Palermo-Krakow,2026-04-06,1890,2835.0,Italy,Air
v_current,Palermo-Krakow,2026-04-06,1916,2874.0,Italy,Air
v_prior,Palermo-Krakow,2026-04-07,502,753.0,Italy,Air
v_current,Palermo-Krakow,2026-04-07,511,766.5,Italy,Air
v_prior,Stuttgart-Utrecht,2026-04-01,1116,1674.0,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-01,1646,2469.0,Germany,Rail
v_prior,Stuttgart-Utrecht,2026-04-02,1976,2964.0,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-02,2899,4348.5,Germany,Rail
v_prior,Stuttgart-Utrecht,2026-04-03,2932,4398.0,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-03,4323,6484.5,Germany,Rail
v_prior,Stuttgart-Utrecht,2026-04-04,467,700.5,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-04,675,1012.5,Germany,Rail
v_prior,Stuttgart-Utrecht,2026-04-05,406,609.0,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-05,576,864.0,Germany,Rail
v_prior,Stuttgart-Utrecht,2026-04-06,341,511.5,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-06,500,750.0,Germany,Rail
v_prior,Stuttgart-Utrecht,2026-04-07,1641,2461.5,Germany,Rail
v_current,Stuttgart-Utrecht,2026-04-07,2389,3583.5,Germany,Rail
v_prior,Cologne-Toulouse,2026-04-01,1382,2073.0,Germany,Sea
v_current,Cologne-Toulouse,2026-04-01,1437,2155.5,Germany,Sea
v_prior,Cologne-Toulouse,2026-04-02,2521,3781.5,Germany,Sea
v_current,Cologne-Toulouse,2026-04-02,2506,3759.0,Germany,Sea
v_prior,Cologne-Toulouse,2026-04-03,2757,4135.5,Germany,Sea
v_current,Cologne-Toulouse,2026-04-03,2785,4177.5,Germany,Sea
v_prior,Cologne-Toulouse,2026-04-04,3340,5010.0,Germany,Sea
v_current,Cologne-Toulouse,2026-04-04,3334,5001.0,Germany,Sea
v_prior,Cologne-Toulouse,2026-04-05,97,145.5,Germany,Sea
v_current,Cologne-Toulouse,2026-04-05,98,147.0,Germany,Sea
v_prior,Cologne-Toulouse,2026-04-06,2429,3643.5,Germany,Sea
v_current,Cologne-Toulouse,2026-04-06,2343,3514.5,Germany,Sea
v_prior,Cologne-Toulouse,2026-04-07,1237,1855.5,Germany,Sea
v_current,Cologne-Toulouse,2026-04-07,1252,1878.0,Germany,Sea
v_prior,Eindhoven-Munich,2026-04-01,950,1425.0,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-01,943,1414.5,Netherlands,Road
v_prior,Eindhoven-Munich,2026-04-02,2307,3460.5,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-02,2331,3496.5,Netherlands,Road
v_prior,Eindhoven-Munich,2026-04-03,3433,5149.5,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-03,3320,4980.0,Netherlands,Road
v_prior,Eindhoven-Munich,2026-04-04,2003,3004.5,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-04,1937,2905.5,Netherlands,Road
v_prior,Eindhoven-Munich,2026-04-05,3064,4596.0,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-05,3064,4596.0,Netherlands,Road
v_prior,Eindhoven-Munich,2026-04-06,3259,4888.5,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-06,3264,4896.0,Netherlands,Road
v_prior,Eindhoven-Munich,2026-04-07,2320,3480.0,Netherlands,Road
v_current,Eindhoven-Munich,2026-04-07,2350,3525.0,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-01,3143,4714.5,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-01,3085,4627.5,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-02,168,252.0,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-02,166,249.0,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-03,1076,1614.0,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-03,1090,1635.0,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-04,299,448.5,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-04,297,445.5,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-05,1983,2974.5,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-05,1949,2923.5,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-06,3150,4725.0,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-06,3203,4804.5,Netherlands,Road
v_prior,Eindhoven-Nantes,2026-04-07,363,544.5,Netherlands,Road
v_current,Eindhoven-Nantes,2026-04-07,369,553.5,Netherlands,Road
v_prior,Frankfurt-The Hague,2026-04-01,2437,3655.5,Germany,Road
v_current,Frankfurt-The Hague,2026-04-01,2367,3550.5,Germany,Road
v_prior,Frankfurt-The Hague,2026-04-02,1746,2619.0,Germany,Road
v_current,Frankfurt-The Hague,2026-04-02,1750,2625.0,Germany,Road
v_prior,Frankfurt-The Hague,2026-04-03,1832,2748.0,Germany,Road
v_current,Frankfurt-The Hague,2026-04-03,1908,2862.0,Germany,Road
v_prior,Frankfurt-The Hague,2026-04-04,1227,1840.5,Germany,Road
v_current,Frankfurt-The Hague,2026-04-04,1253,1879.5,Germany,Road
v_prior,Frankfurt-The Hague,2026-04-05,3370,5055.0,Germany,Road
v_current,Frankfurt-The Hague,2026-04-05,3371,5056.5,Germany,Road
v_prior,Frankfurt-The Hague,2026-04-06,3253,4879.5,Germany,Road
v_current,Frankfurt-The Hague,2026-04-06,3152,4728.0,Germany,Road
v_prior,Frankfurt-The Hague,2026-04-07,2508,3762.0,Germany,Road
v_current,Frankfurt-The Hague,2026-04-07,2608,3912.0,Germany,Road
v_prior,Naples-The Hague,2026-04-01,3350,5025.0,Italy,Road
v_current,Naples-The Hague,2026-04-01,3318,4977.0,Italy,Road
v_prior,Naples-The Hague,2026-04-02,528,792.0,Italy,Road
v_current,Naples-The Hague,2026-04-02,531,796.5,Italy,Road
v_prior,Naples-The Hague,2026-04-03,138,207.0,Italy,Road
v_current,Naples-The Hague,2026-04-03,139,208.5,Italy,Road
v_prior,Naples-The Hague,2026-04-04,3011,4516.5,Italy,Road
v_current,Naples-The Hague,2026-04-04,2951,4426.5,Italy,Road
v_prior,Naples-The Hague,2026-04-05,886,1329.0,Italy,Road
v_current,Naples-The Hague,2026-04-05,848,1272.0,Italy,Road
v_prior,Naples-The Hague,2026-04-06,3061,4591.5,Italy,Road
v_current,Naples-The Hague,2026-04-06,3035,4552.5,Italy,Road
v_prior,Naples-The Hague,2026-04-07,726,1089.0,Italy,Road
v_current,Naples-The Hague,2026-04-07,725,1087.5,Italy,Road
v_prior,Rome-Utrecht,2026-04-01,1379,2068.5,Italy,Road
v_current,Rome-Utrecht,2026-04-01,1331,1996.5,Italy,Road
v_prior,Rome-Utrecht,2026-04-02,147,220.5,Italy,Road
v_current,Rome-Utrecht,2026-04-02,141,211.5,Italy,Road
v_prior,Rome-Utrecht,2026-04-03,1199,1798.5,Italy,Road
v_current,Rome-Utrecht,2026-04-03,1226,1839.0,Italy,Road
v_prior,Rome-Utrecht,2026-04-04,1738,2607.0,Italy,Road
v_current,Rome-Utrecht,2026-04-04,1805,2707.5,Italy,Road
v_prior,Rome-Utrecht,2026-04-05,996,1494.0,Italy,Road
v_current,Rome-Utrecht,2026-04-05,989,1483.5,Italy,Road
v_prior,Rome-Utrecht,2026-04-06,1259,1888.5,Italy,Road
v_current,Rome-Utrecht,2026-04-06,1217,1825.5,Italy,Road
v_prior,Rome-Utrecht,2026-04-07,1438,2157.0,Italy,Road
v_current,Rome-Utrecht,2026-04-07,1457,2185.5,Italy,Road
v_prior,Liverpool-Seville,2026-04-01,1726,2589.0,UK,Road
v_current,Liverpool-Seville,2026-04-01,1771,2656.5,UK,Road
v_prior,Liverpool-Seville,2026-04-02,2310,3465.0,UK,Road
v_current,Liverpool-Seville,2026-04-02,2240,3360.0,UK,Road
v_prior,Liverpool-Seville,2026-04-03,177,265.5,UK,Road
v_current,Liverpool-Seville,2026-04-03,179,268.5,UK,Road
v_prior,Liverpool-Seville,2026-04-04,1400,2100.0,UK,Road
v_current,Liverpool-Seville,2026-04-04,1349,2023.5,UK,Road
v_prior,Liverpool-Seville,2026-04-05,1824,2736.0,UK,Road
v_current,Liverpool-Seville,2026-04-05,1767,2650.5,UK,Road
v_prior,Liverpool-Seville,2026-04-06,596,894.0,UK,Road
v_current,Liverpool-Seville,2026-04-06,609,913.5,UK,Road
v_prior,Liverpool-Seville,2026-04-07,2780,4170.0,UK,Road
v_current,Liverpool-Seville,2026-04-07,2884,4326.0,UK,Road
v_prior,Rotterdam-Stuttgart,2026-04-01,3395,5092.5,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-01,3534,5301.0,Netherlands,Road
v_prior,Rotterdam-Stuttgart,2026-04-02,1724,2586.0,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-02,1735,2602.5,Netherlands,Road
v_prior,Rotterdam-Stuttgart,2026-04-03,1878,2817.0,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-03,1872,2808.0,Netherlands,Road
v_prior,Rotterdam-Stuttgart,2026-04-04,2887,4330.5,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-04,2961,4441.5,Netherlands,Road
v_prior,Rotterdam-Stuttgart,2026-04-05,2633,3949.5,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-05,2574,3861.0,Netherlands,Road
v_prior,Rotterdam-Stuttgart,2026-04-06,2639,3958.5,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-06,2634,3951.0,Netherlands,Road
v_prior,Rotterdam-Stuttgart,2026-04-07,2998,4497.0,Netherlands,Road
v_current,Rotterdam-Stuttgart,2026-04-07,3113,4669.5,Netherlands,Road
v_prior,Manchester-Seville,2026-04-01,2319,3478.5,UK,Road
v_current,Manchester-Seville,2026-04-01,2354,3531.0,UK,Road
v_prior,Manchester-Seville,2026-04-02,1202,1803.0,UK,Road
v_current,Manchester-Seville,2026-04-02,1239,1858.5,UK,Road
v_prior,Manchester-Seville,2026-04-03,203,304.5,UK,Road
v_current,Manchester-Seville,2026-04-03,204,306.0,UK,Road
v_prior,Manchester-Seville,2026-04-04,123,184.5,UK,Road
v_current,Manchester-Seville,2026-04-04,123,184.5,UK,Road
v_prior,Manchester-Seville,2026-04-05,3052,4578.0,UK,Road
v_current,Manchester-Seville,2026-04-05,2971,4456.5,UK,Road
v_prior,Manchester-Seville,2026-04-06,2986,4479.0,UK,Road
v_current,Manchester-Seville,2026-04-06,3039,4558.5,UK,Road
v_prior,Manchester-Seville,2026-04-07,488,732.0,UK,Road
v_current,Manchester-Seville,2026-04-07,493,739.5,UK,Road
v_prior,Zaragoza-Madrid,2026-04-01,2908,4362.0,Spain,Road
v_current,Zaragoza-Madrid,2026-04-01,3040,4560.0,Spain,Road
v_prior,Zaragoza-Madrid,2026-04-02,3394,5091.0,Spain,Road
v_current,Zaragoza-Madrid,2026-04-02,3269,4903.5,Spain,Road
v_prior,Zaragoza-Madrid,2026-04-03,2973,4459.5,Spain,Road
v_current,Zaragoza-Madrid,2026-04-03,3041,4561.5,Spain,Road
v_prior,Zaragoza-Madrid,2026-04-04,2631,3946.5,Spain,Road
v_current,Zaragoza-Madrid,2026-04-04,2541,3811.5,Spain,Road
v_prior,Zaragoza-Madrid,2026-04-05,2908,4362.0,Spain,Road
v_current,Zaragoza-Madrid,2026-04-05,3039,4558.5,Spain,Road
v_prior,Zaragoza-Madrid,2026-04-06,2414,3621.0,Spain,Road
v_current,Zaragoza-Madrid,2026-04-06,2316,3474.0,Spain,Road
v_prior,Zaragoza-Madrid,2026-04-07,1483,2224.5,Spain,Road
v_current,Zaragoza-Madrid,2026-04-07,1491,2236.5,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-01,3250,4875.0,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-01,3192,4788.0,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-02,2046,3069.0,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-02,2051,3076.5,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-03,1580,2370.0,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-03,1568,2352.0,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-04,382,573.0,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-04,386,579.0,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-05,2157,3235.5,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-05,2256,3384.0,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-06,1726,2589.0,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-06,1732,2598.0,Spain,Road
v_prior,Zaragoza-Barcelona,2026-04-07,3186,4779.0,Spain,Road
v_current,Zaragoza-Barcelona,2026-04-07,3096,4644.0,Spain,Road
v_prior,Eindhoven-Zaragoza,2026-04-01,2681,4021.5,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-01,2681,4021.5,Netherlands,Road
v_prior,Eindhoven-Zaragoza,2026-04-02,2216,3324.0,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-02,2205,3307.5,Netherlands,Road
v_prior,Eindhoven-Zaragoza,2026-04-03,1348,2022.0,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-03,1405,2107.5,Netherlands,Road
v_prior,Eindhoven-Zaragoza,2026-04-04,1638,2457.0,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-04,1556,2334.0,Netherlands,Road
v_prior,Eindhoven-Zaragoza,2026-04-05,3366,5049.0,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-05,3248,4872.0,Netherlands,Road
v_prior,Eindhoven-Zaragoza,2026-04-06,593,889.5,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-06,605,907.5,Netherlands,Road
v_prior,Eindhoven-Zaragoza,2026-04-07,700,1050.0,Netherlands,Road
v_current,Eindhoven-Zaragoza,2026-04-07,680,1020.0,Netherlands,Road
v_prior,Liverpool-Eindhoven,2026-04-01,1740,2610.0,UK,Rail
v_current,Liverpool-Eindhoven,2026-04-01,1762,2643.0,UK,Rail
v_prior,Liverpool-Eindhoven,2026-04-02,977,1465.5,UK,Rail
v_current,Liverpool-Eindhoven,2026-04-02,949,1423.5,UK,Rail
v_prior,Liverpool-Eindhoven,2026-04-03,786,1179.0,UK,Rail
v_current,Liverpool-Eindhoven,2026-04-03,807,1210.5,UK,Rail
v_prior,Liverpool-Eindhoven,2026-04-04,1774,2661.0,UK,Rail
v_current,Liverpool-Eindhoven,2026-04-04,1807,2710.5,UK,Rail
